,timestamp,open,high,low,close,volume
27,1636934400000,65519.11000000,66200.00000000,65519.10000000,65875.17000000,4092.34168000
28,1636938000000,65875.18000000,65948.00000000,65535.00000000,65896.22000000,1606.24838000
29,1636941600000,65896.23000000,65942.76000000,65646.61000000,65677.44000000,1076.91135000
30,1636945200000,65677.45000000,65995.00000000,65600.00000000,65712.65000000,950.19905000
31,1636948800000,65712.66000000,66000.00000000,65698.01000000,65766.41000000,1099.06219000
32,1636952400000,65766.41000000,65913.86000000,65666.42000000,65696.49000000,709.98983000
33,1636956000000,65696.50000000,65834.00000000,65610.00000000,65666.01000000,682.52593000
34,1636959600000,65666.00000000,65738.04000000,65475.01000000,65579.71000000,814.90438000
35,1636963200000,65579.71000000,65835.00000000,65244.47000000,65735.32000000,1620.09103000
36,1636966800000,65735.33000000,66401.82000000,65663.47000000,65975.13000000,1884.02134000
37,1636970400000,65975.13000000,66045.00000000,65726.92000000,65921.36000000,888.26185000
38,1636974000000,65920.00000000,65948.83000000,65624.15000000,65733.06000000,935.58190000
39,1636977600000,65734.45000000,65946.63000000,65537.99000000,65663.19000000,1525.18476000
40,1636981200000,65663.19000000,65760.00000000,65349.00000000,65489.09000000,2098.28965000
41,1636984800000,65489.09000000,65493.20000000,64770.00000000,64851.00000000,2074.83406000
42,1636988400000,64851.00000000,64899.40000000,63993.17000000,64288.16000000,3983.29447000
43,1636992000000,64288.16000000,64444.18000000,63900.00000000,64275.70000000,2423.38125000
44,1636995600000,64273.15000000,64444.61000000,64006.34000000,64036.99000000,1550.72297000
45,1636999200000,64037.00000000,64182.25000000,63624.54000000,63812.79000000,1618.35413000
46,1637002800000,63812.79000000,64320.33000000,63650.54000000,64265.90000000,1389.79013000
47,1637006400000,64265.91000000,64265.91000000,63766.89000000,63903.43000000,1274.25829000
48,1637010000000,63903.43000000,64012.29000000,63400.00000000,63878.30000000,1504.12178000
49,1637013600000,63880.41000000,64025.48000000,63411.38000000,63989.25000000,1133.77844000
50,1637017200000,63989.24000000,63998.69000000,63500.00000000,63606.74000000,893.22240000
51,1637020800000,63606.73000000,63617.31000000,62462.91000000,62540.03000000,4765.15100000
52,1637024400000,62540.02000000,62636.16000000,60980.00000000,62110.10000000,7766.01382000
53,1637028000000,62110.09000000,62206.80000000,61500.00000000,61620.62000000,2064.41123000
54,1637031600000,61620.62000000,61806.95000000,60422.20000000,60907.41000000,5486.38687000
55,1637035200000,60907.40000000,61600.00000000,60322.20000000,61211.43000000,4081.02324000
56,1637038800000,61205.75000000,61523.55000000,60742.92000000,60927.51000000,3537.29426000
57,1637042400000,60927.50000000,60997.98000000,60293.06000000,60830.44000000,2938.99684000
58,1637046000000,60830.43000000,61054.40000000,60414.08000000,60805.27000000,2262.33608000
59,1637049600000,60804.07000000,61062.76000000,60573.51000000,61000.63000000,2092.30543000
60,1637053200000,61000.63000000,61470.41000000,60200.00000000,60200.00000000,4402.28156000
61,1637056800000,60200.00000000,60288.19000000,58574.07000000,60160.00000000,11141.19679000
62,1637060400000,60160.00000000,60656.95000000,60011.00000000,60574.49000000,3348.41779000
63,1637064000000,60576.76000000,60883.05000000,60020.00000000,60038.95000000,2921.50849000
64,1637067600000,60038.94000000,60776.04000000,60031.95000000,60534.45000000,1994.34783000
65,1637071200000,60534.44000000,61427.00000000,60452.09000000,60903.26000000,3197.58926000
66,1637074800000,60902.33000000,61087.29000000,60568.95000000,60669.14000000,1657.60044000
67,1637078400000,60669.15000000,60923.18000000,60350.01000000,60647.89000000,1742.61945000
68,1637082000000,60647.89000000,60784.30000000,60160.01000000,60460.00000000,1421.27444000
69,1637085600000,60460.00000000,60637.00000000,59810.00000000,59900.01000000,1542.50059000
70,1637089200000,59900.01000000,60612.19000000,59728.27000000,60204.47000000,1857.01542000
71,1637092800000,60204.47000000,60292.69000000,59105.26000000,59719.92000000,2721.92255000
72,1637096400000,59720.76000000,60914.81000000,59645.28000000,60453.49000000,2281.36693000
73,1637100000000,60453.50000000,61199.65000000,60369.15000000,60569.46000000,1166.17851000
74,1637103600000,60568.38000000,60673.99000000,60000.00000000,60058.87000000,1065.41727000
75,1637107200000,60058.87000000,60437.68000000,59450.00000000,59712.06000000,2290.43430000
76,1637110800000,59712.06000000,60275.44000000,59230.76000000,59317.37000000,2180.24673000
77,1637114400000,59317.38000000,59737.62000000,59082.21000000,59371.88000000,2442.80294000
78,1637118000000,59371.88000000,59770.00000000,58553.12000000,59039.99000000,3516.97320000
79,1637121600000,59042.00000000,59495.53000000,58580.00000000,59417.21000000,2120.49328000
80,1637125200000,59417.22000000,59820.99000000,59243.03000000,59594.03000000,1384.83102000
81,1637128800000,59594.04000000,59797.57000000,59288.16000000,59607.99000000,1239.02806000
82,1637132400000,59607.99000000,60142.85000000,59350.00000000,59688.00000000,1948.05945000
83,1637136000000,59691.90000000,60023.00000000,59570.01000000,59586.18000000,1749.51744000
84,1637139600000,59586.19000000,59591.93000000,58800.00000000,58926.02000000,2304.00574000
85,1637143200000,58926.02000000,60601.03000000,58373.00000000,60508.03000000,4350.33059000
86,1637146800000,60514.99000000,60840.23000000,60315.04000000,60762.83000000,3339.49527000
87,1637150400000,60762.33000000,60822.27000000,60417.64000000,60455.91000000,1328.25921000
88,1637154000000,60455.92000000,60600.00000000,60001.77000000,60103.08000000,1303.42551000
89,1637157600000,60103.12000000,60458.38000000,59582.37000000,59612.55000000,2071.93023000
90,1637161200000,59612.55000000,59800.00000000,59334.23000000,59664.49000000,1778.56225000
91,1637164800000,59664.50000000,60449.75000000,59404.75000000,60388.99000000,2418.06083000
92,1637168400000,60389.00000000,60484.32000000,59990.00000000,60236.02000000,1349.13107000
93,1637172000000,60232.98000000,60642.85000000,60206.92000000,60470.65000000,1398.05450000
94,1637175600000,60470.65000000,60672.13000000,60092.86000000,60212.49000000,1016.93935000
95,1637179200000,60212.48000000,60575.08000000,60021.00000000,60395.51000000,1306.43396000
96,1637182800000,60395.51000000,60405.81000000,59738.40000000,60098.62000000,1437.62120000
97,1637186400000,60098.62000000,60125.90000000,59620.66000000,59969.01000000,965.38246000
98,1637190000000,59969.02000000,60494.04000000,59784.81000000,60344.87000000,1049.36632000
99,1637193600000,60344.86000000,60740.46000000,60125.17000000,60542.76000000,1118.74057000
